ball_base_t1,-1.3308507112676056,0.5253946654929575,-1.9735369260563391,1.9370243028169012,0.31846174647887304,0.355962866197183,0.027206676056338017,-0.3908328556338025,0.7203483415492961,-1.1657585316901415,0.8401979084507043,0.26005165492957716,0.23177455985915502,0.06551664084507049,-0.03534397535211271,0.895798957746479,-0.9482996373239447,-0.42942876760563375,0.28229924647887333,0.22391686619718315,0.002405056338028193,-0.033906647887323955,0.8395199260563382,-1.039394433098593,-0.9433065387323921,0.2857320704225352,0.22485672887323963,-0.0677943591549296,-0.04015579577464792,0.920497654929578,-1.1183908591549296,0.22651911971830968,0.2822584612676057,0.20944035563380292,-0.0602297253521127,-0.05586523943661974,1.010239042253521,-1.156870799295774,1.747423028169014,0.2833299823943663,0.20082100000000025,0.025711577464788728,-0.0517627253521127,0.8649536302816905,-1.1649560598591537,0.8174327605633808,0.28914169718309884,0.27395085915493,0.02293724647887327,-0.0564283626760563,0.8616014471830992,-1.168207010563381,-0.45675601056338033,0.2937804718309862,0.289452485915493,-0.033164514084507046,-0.04077628521126762,0.8499386091549297,-1.178773816901409,-0.9637697042253524,0.29893002112676104,0.27559464084507035,-0.0839758485915493,-0.04950213669064754,0.8944501654676259,-1.1892025035971234,0.2585854316546764,0.31740980935251795,0.2509460359712227,-0.03294198561151081
ball_base_t2,-1.3861803661971834,0.5022415704225353,-1.9604948345070419,1.9517828626760558,0.30743960915492957,0.3719837464788733,0.015889313380281694,-0.4412390387323948,0.7443766760563383,-1.1612670774647893,0.8481937781690139,0.25627379577464793,0.23970924295774648,0.06704818309859154,-0.08889920774647896,0.9130719788732397,-0.9613582112676053,-0.4416502992957746,0.2901115492957749,0.23488229225352128,0.005021827464788722,-0.08262536619718308,0.8657102042253524,-1.0562726936619729,-0.9340042887323945,0.2870826971830988,0.23462490845070416,-0.08033549647887327,-0.09625741901408452,0.9272984119718314,-1.1349524823943666,0.19702385211267612,0.2835503169014083,0.21914732394366201,-0.07163383450704222,-0.10089494366197187,1.0159753098591566,-1.1557342746478856,1.7419849647887344,0.283919788732395,0.21130780281690145,0.018734834507042268,-0.10090245070422535,0.8659054401408451,-1.162213732394365,0.8171567007042255,0.2843000316901406,0.28369399999999984,0.01417328873239437,-0.0991430563380282,0.8608368556338027,-1.1640899859154923,-0.46042891197183095,0.28932418309859165,0.2970151408450706,-0.04513909154929579,-0.09778607746478873,0.8663490492957743,-1.1778649084507065,-0.9612914647887336,0.2944708063380284,0.28491765140845104,-0.09482200352112685,-0.09943446594982083,0.9217959605734771,-1.1946498817204305,0.23141755197132613,0.31318472401433695,0.2578642401433692,-0.03530631182795697
ball_base_t3,-1.3584204260563386,0.5592750563380277,-1.9322822464788727,1.9124991971830987,0.2902678450704228,0.38797058450704286,-0.020166816901408435,-0.4348107957746485,0.7516443028169021,-1.1754031161971816,0.8446585950704217,0.2649062077464792,0.24093132746478874,0.053467753521126794,-0.10007443309859161,0.9246418063380283,-0.979493739436619,-0.4197233873239435,0.3152630915492957,0.23120255633802836,0.011346630281690182,-0.09757867957746483,0.891876669014084,-1.063264292253522,-0.957257545774648,0.29942311267605665,0.23567000352112677,-0.11551502112676057,-0.09860815845070428,0.9293874295774649,-1.106389742957746,0.20854155281690145,0.2936387887323943,0.22204985563380278,-0.11346109859154933,-0.10245838732394376,1.0159534612676069,-1.1373948239436618,1.7470446443661998,0.29639288380281714,0.2130108204225352,-0.012477440140845075,-0.10722413732394374,0.8709227640845078,-1.137853221830987,0.8077683450704229,0.2769173802816905,0.2805907922535209,-0.018462577464788722,-0.10577366197183104,0.8886510352112682,-1.1365893626760566,-0.4599781197183097,0.27813584154929577,0.28749690492957714,-0.07414336619718309,-0.09943453873239445,0.8595895492957748,-1.162336521126762,-0.9645760845070416,0.28128020422535216,0.2762407147887326,-0.13810899295774637,-0.10567334782608698,0.9109703297101441,-1.1902998369565223,0.23638503260869564,0.315465094202899,0.24299872463768127,-0.02817790579710143
ball_base_t4,-1.4355337183098598,0.496488823943662,-1.999129911971834,1.941078207746481,0.3723055950704223,0.38003426408450763,0.08367290845070431,-0.4231509084507043,0.7275104507042256,-1.2111370246478879,0.8448039577464793,0.28631603521126786,0.2622561021126761,0.07052266549295784,-0.04589613732394367,0.8758513204225353,-0.9571152535211266,-0.4636632464788734,0.29337701408450734,0.25454375352112696,-0.014221559859154916,-0.044719792253521136,0.8503591126760565,-1.0443015950704233,-0.9245521830985917,0.3070787253521127,0.2514928556338031,-0.026151299295774665,-0.06526707394366194,0.9370062711267613,-1.1354410598591564,0.2224050739436621,0.31263382042253574,0.2324766549295774,-0.012117612676056324,-0.06574200000000001,1.0284050492957757,-1.1651488626760576,1.756039700704227,0.3116501584507043,0.22609337676056357,0.07159770422535215,-0.06574200000000001,0.8562130352112688,-1.1734306197183106,0.8244038450704222,0.3343028204225352,0.2970745985915493,0.06700156338028176,-0.06574200000000001,0.8793177183098593,-1.1776678521126764,-0.47305363732394357,0.33976171478873246,0.3119594894366194,-0.0020873450704225263,-0.06574200000000001,0.8570337464788739,-1.1966442464788738,-0.9424283485915506,0.3440239471830986,0.2971826338028166,-0.03054638380281686,-0.06574200000000001,0.9196741182795704,-1.2084592508960572,0.22766823297491046,0.34750252329749076,0.27758931899641576,-0.03112322939068102
ball_base_t5,-1.3847681232394364,0.6146495211267606,-1.9392361830985934,1.9469506971830985,0.3224386866197184,0.3602382147887322,0.008555707746478868,-0.4406326056338034,0.8009659647887324,-1.157544345070423,0.8566266690140845,0.2758926549295774,0.22711744366197187,0.060420161971831,-0.09837137676056343,1.0006747852112676,-0.9687409964788736,-0.4187431690140845,0.3080469049295775,0.21695880633802828,0.0067341161971831084,-0.09674747887323941,0.9641797676056335,-1.0367385457746467,-0.954587524647888,0.3056440563380284,0.22123984859154944,-0.08745683802816906,-0.0983738626760564,0.988312461267606,-1.100188158450705,0.22648918661971834,0.30141527816901437,0.2068520633802817,-0.08314077816901415,-0.0995484788732395,1.0362613485915515,-1.1212977816901422,1.7557853485915496,0.3039203908450708,0.19811844366197184,0.00799876056338028,-0.1014746830985916,0.886163415492958,-1.1518402500000007,0.8182026549295782,0.3030960809859156,0.2693152605633804,0.0039120316901408445,-0.10232388732394368,0.9126816161971832,-1.1457200880281697,-0.4285800528169013,0.306182876760563,0.2832340985915496,-0.05235727112676063,-0.09894743661971842,0.8949117676056337,-1.1647650176056346,-0.9835238661971832,0.30657234507042264,0.27236859859154955,-0.1076946021126761,-0.09919210752688179,0.9470270860215061,-1.1786382508960591,0.2463171541218637,0.32875817562723986,0.2447782724014338,-0.03379889964157709
ball_blue_t1,-1.3436698873239432,0.4437593591549299,-1.8854168133802829,1.9925941795774669,0.30653107746478875,0.38076128521126756,0.013813422535211268,-0.39319730985915596,0.7304985669014087,-1.132219507042254,0.8791987640845071,0.2737204507042251,0.24638481690140832,0.05104559859154932,-0.0539556373239437,0.8736537957746476,-0.941209982394366,-0.44871805281690147,0.3044046373239437,0.2350021161971833,0.0011898450704225338,-0.05147227112676061,0.8555864366197184,-1.0010971126760564,-0.9935310457746472,0.2970305387323946,0.23577730985915507,-0.07701875352112679,-0.060408443661971845,0.9122454401408454,-1.075362042253521,0.16541469366197198,0.29140576408450714,0.22104308098591574,-0.06867898943661972,-0.06676301408450712,1.0513300985915497,-1.1258698521126762,1.7470906830985933,0.2931880035211269,0.2111914964788734,0.01046204929577466,-0.06884348591549301,0.8921768661971842,-1.150720024647887,0.8195752640845081,0.28492940845070425,0.28248320070422517,0.009975147887323942,-0.06680464084507041,0.9090855492957752,-1.1500031161971838,-0.47190414084507043,0.2856658838028171,0.2970582957746483,-0.03726048591549298,-0.06480971830985927,0.8790637359154938,-1.160615190140846,-1.0077745845070434,0.292263235915493,0.28336897887323975,-0.09342952464788735,-0.06644108540925268,0.9346327651245556,-1.174509177935944,0.20078076156583635,0.3165924626334521,0.252664494661922,-0.031234177935943096
ball_blue_t2,-1.3795841936619722,0.4299488028169013,-1.9016797957746485,1.9637937957746507,0.3452985528169015,0.3861350845070426,0.045031764084507014,-0.42044354929577454,0.7001902852112678,-1.1290538626760578,0.8766566795774657,0.2817186936619719,0.25710989436619713,0.05470788732394367,-0.0675258908450704,0.9021520246478884,-0.9297900140845066,-0.45557617957746466,0.30353140492957775,0.25143508450704244,-0.011074334507042259,-0.06504153169014085,0.9106041126760571,-1.0105356443661972,-0.9879236619718329,0.3070701584507043,0.2503301936619719,-0.058524757042253614,-0.0666640176056338,0.96662863028169,-1.0786651056338032,0.20192016901408458,0.30830378873239433,0.23682736267605636,-0.042461257042253536,-0.07543790845070424,1.0596187852112675,-1.1192508345070424,1.7668190880281684,0.30766801760563384,0.2268204718309859,0.043879911971831026,-0.08782805633802827,0.8666370845070428,-1.1495242323943657,0.8040962147887328,0.3075838873239437,0.3057967007042253,0.03682004577464787,-0.08383672535211263,0.8879857147887332,-1.14970386971831,-0.4668832711267606,0.3111244119718307,0.3226743028169017,-0.029041739436619727,-0.07349194366197197,0.87740735915493,-1.1691963380281696,-0.9923437816901407,0.31909652464788685,0.30587486619718296,-0.07116708098591559,-0.08185954512635384,0.9291643862815891,-1.193308689530687,0.22211466064981952,0.3419638989169677,0.27554977256317703,-0.03192270758122743
ball_blue_t3,-1.3653380845070424,0.5012110070422536,-1.9123047007042269,1.9684518732394358,0.3287322253521127,0.37082949295774653,0.019029482394366203,-0.4026690669014086,0.7635050316901415,-1.1604876197183098,0.8622190105633812,0.2805913485915497,0.2400312992957746,0.062196651408450716,-0.05864263028169015,0.9594279577464794,-0.9573558697183101,-0.42900681690140824,0.3030670528169016,0.2268962887323944,-1.448133802816809E-4,-0.06027855985915495,0.9189401021126767,-1.0179253873239442,-0.9588552781690136,0.29988527816901406,0.2270755105633805,-0.07258393309859154,-0.06447314436619714,0.9756324929577467,-1.0842599718309878,0.21254274647887328,0.29244482042253506,0.21278867957746478,-0.06681789788732385,-0.06574200000000001,1.031233556338028,-1.1048738732394372,1.7591140845070443,0.29231581690140834,0.2053412922535211,0.023159507042253533,-0.06687824647887325,0.9066490633802821,-1.1257711197183091,0.8396577887323946,0.2898701866197181,0.28460494014084475,0.016358183098591553,-0.06668490845070424,0.8912412464788738,-1.125240007042254,-0.45222691197183085,0.29651476056338066,0.30264817957746476,-0.04006826760563383,-0.0656349929577465,0.8907366373239443,-1.1416217852112682,-0.9819755246478877,0.30180351056338034,0.2881639295774644,-0.09002518661971844,-0.06634860357142856,0.9322588642857144,-1.1561063928571444,0.22871339642857147,0.32159533571428583,0.25959264285714295,-0.03345945000000001
ball_blue_t4,-1.3832007922535217,0.4707358309859159,-1.9449536936619727,1.9662626373239418,0.32783028521126784,0.3648807816901407,0.026099503521126773,-0.4076422323943662,0.7336691760563376,-1.1789737183098592,0.8585798450704221,0.27576835563380264,0.2382677676056338,0.06557640140845072,-0.055840510563380276,0.864527309859155,-0.9472275140845067,-0.43818862676056325,0.29782033802816904,0.22722732746478885,0.002146137323943675,-0.05555859154929578,0.8422032535211273,-1.0168706302816903,-0.9551168556338032,0.30044289788732403,0.22810076056338063,-0.0691703521126761,-0.06268945422535209,0.896779651408451,-1.1005693521126756,0.2188708908450704,0.2980985387323944,0.21082212323943655,-0.06105948943661972,-0.06713245422535209,0.9702995669014084,-1.1321176936619712,1.774275517605634,0.2997635492957744,0.20342068309859157,0.02726945070422536,-0.06733980633802815,0.8339356549295774,-1.1532148133802842,0.8360481338028172,0.3106886126760561,0.28284625352112697,0.021624126760563404,-0.06640895774647895,0.84175923943662,-1.1515845070422532,-0.4654093908450701,0.31452433450704215,0.2989072922535213,-0.034895848591549296,-0.0656265281690141,0.8256047147887332,-1.1635232394366226,-0.9632462183098577,0.3179824471830984,0.28621538380281675,-0.08420139084507046,-0.06587263928571431,0.8768076714285719,-1.173945657142856,0.23432191785714296,0.33678954999999994,0.26127851428571436,-0.034112582142857124
ball_blue_t5,-1.324706426056338,0.40795423239436596,-1.9007464014084479,1.9660282007042258,0.30009937323943664,0.3738663098591552,0.020166228873239427,-0.4004147183098593,0.7336086056338037,-1.16864836971831,0.8579421021126755,0.26028260211267656,0.2417309295774647,0.0667567147887324,-0.06122516549295777,0.909994063380282,-0.96461011971831,-0.4235922500000001,0.29446029225352094,0.2321238767605636,0.00423176760563387,-0.057451031690140875,0.8752397500000002,-1.0334962922535205,-0.9685718380281692,0.29289550352112703,0.23461499647887318,-0.0764731654929578,-0.06608641901408463,0.8993588063380286,-1.1108096795774656,0.22598002464788722,0.2887517394366194,0.2188957288732396,-0.07113562323943665,-0.07315131690140861,0.9706418133802827,-1.1346878556338031,1.7749177359154933,0.29006486267605675,0.21118125352112677,0.02158621126760566,-0.0750759718309859,0.8517630915492965,-1.153687232394366,0.8269368239436627,0.2943458169014084,0.2923303767605637,0.01620076760563381,-0.07066121478873245,0.8675404225352111,-1.1580546126760567,-0.4624167852112676,0.2984459295774646,0.30966617253521145,-0.04234650352112674,-0.0663060422535211,0.8395456760563382,-1.1731873626760583,-0.9763098732394364,0.3051421936619722,0.295756647887324,-0.09683519366197194,-0.07377530249110324,0.8862478220640567,-1.1890988185053397,0.22518333096085427,0.32936827758007126,0.2655967544483991,-0.038255505338078345
