ball_base_t1,19.590312235269987,14.746111284706071,13.015588487707742,11.808308648922532,11.688409119313551,10.898852603999972,11.445646922572605,11.02912359935363,11.415584601107813,11.347529459174059,19.809189808459095,14.78074034597252,13.377670594488153,12.058848246164358,11.858371673836084,11.128781128784858,11.397135366725312,11.215751441462425,11.362504944780445,11.645429896921708,20.582965849144642,17.925976469318375,15.742468550555648,13.437479818991166,12.778476840305277,12.444558341109769,12.639776404079106,11.97136527849062,11.99591252488412,12.079882653188523,20.354780513060028,16.386045119777936,14.302281778710583,12.275589617064375,11.92462356524491,11.453417697342957,11.829616210742687,11.532499845881043,11.682941684565922,11.874198440957102,19.87208405588171,15.103867484053081,13.717214329075173,11.758151424562548,11.566074386836737,10.94808001380547,11.498335432826368,11.20303368610346,11.200648470659807,11.769347989348562,19.658969267749743,14.981228371288557,13.675237532638485,11.812038464898208,11.553295221969682,10.740682139615801,11.244023199394116,10.944825574354317,10.611487524333295,11.678890479919474,19.99778750753298,15.370415564415321,13.603951342932673,11.891817034174625,11.60590711683188,10.864159070972097,11.048681528250937,11.046897222136874,10.952798616986593,11.690884710065028,20.05128874693481,15.527271857993647,13.845130494644852,12.060747593735536,11.76265228822333,10.998529275603918,11.167310816048587,11.175205592965368,11.395306159272081,11.665937990306405,19.468551463949403,14.758140523182249,13.415989186474205,11.75011010358428,11.470543689948867,10.709083322227896,10.915944390820396,11.04771127036741,11.32235560944887,11.68331491537296,19.478579483704483,14.774522045750285,13.41718596720364,11.828570675332928,11.625224541403973,10.916559776364544,11.232925077524763,11.10595338583582,11.446514164467747,11.698765463008275
ball_base_t2,19.52883677489167,14.707469484617507,13.176859823657221,11.613958236522693,11.616899340849395,11.029809430908639,11.359146242925398,11.328284269906042,11.30802143444153,11.610909482274327,19.805778280659727,14.728247006766232,13.206547121295383,11.970612365641552,11.87829962879095,11.059922744700264,11.416975889736047,11.561487474225126,11.279491743080113,11.707598825642771,20.663476369773438,17.461317645606314,15.43762986343747,13.283112355019087,12.922369673975533,12.24287050904666,12.349599397154744,11.98555878455192,12.04360303158961,12.149599889994283,20.516258774332524,16.782352158910236,14.330004725277163,12.58583895122218,12.039299994011731,11.695755470492164,11.904882461416424,11.65240634263673,11.705528001970272,12.055786097524381,20.069348487435665,15.602206723479473,13.732640420208247,11.92775096423267,11.562786210101216,11.025613439101171,11.525991099860047,11.268277721505921,11.877218338633366,11.877154055719762,19.62672984385496,14.945345587063285,13.435353457211587,11.892132085236605,11.709070065189692,10.911819793832686,11.544052222900463,11.566386198678334,11.739176892473195,11.995647015504172,19.96076259017459,15.081799920881286,13.49619704457815,12.067953351979199,11.87033061608136,11.222233471537299,11.792939872892706,11.725254789031768,11.78407848775482,12.235264992492624,19.987287667629158,15.474647583678603,13.674143789659967,11.91338849020996,11.867041778008522,11.036730645646534,11.737447600643138,11.715197648109148,11.766342584653952,12.18320558489113,19.614159395616795,14.844221627309507,13.412891784767329,11.95294327311834,11.712334856000606,10.889363220229272,11.770059740075352,11.605782089261576,11.629018024502715,12.21365311618892,19.586255659719985,14.772033986631762,13.451023863594967,11.852791768392718,11.697926670281989,10.937301787084452,11.776768028181094,11.626498303097833,11.508249327557609,12.117477327564263
ball_base_t3,19.629758164600812,14.87009045367729,13.245421742057838,11.832299686753872,11.777559714585454,11.043287176930324,11.399065627876864,11.657429902854545,11.728583118892074,11.836893924518735,19.686959981848787,15.110460454010235,13.564664464404343,12.006097441264483,11.758688834127657,11.093073225636708,11.432088948722754,11.455451134107642,11.483820830154146,11.758990009240547,20.309563697930678,17.053244829989733,14.907712106088132,12.860831152704995,12.174175675048637,11.54236246644243,11.976207703389685,11.757217322559992,11.619599183621903,11.860867770795242,20.332942090911214,16.042387128490816,14.008762747426555,12.451178217013533,12.038700165695476,11.560943445672223,11.97734873930834,11.712884157381652,11.637968227464201,11.963181772500594,19.7540196072627,15.517251191097218,13.947420799166858,12.000270194673709,11.602471800076186,11.097632691147457,11.736958667373132,11.434743974440144,11.642524624490584,11.757632565085215,20.04568834106942,16.749136560419892,14.401041929847185,12.416505231415249,11.632727503797698,11.2069351034851,11.774245718658227,11.408763155650254,11.792265471774702,11.86325603863951,20.320952651080063,16.27547193777423,14.718876445365462,12.74250035051983,11.914402771495583,11.66500962703361,12.033932391834606,11.78174658215162,12.094876352644391,12.189297965842444,20.417070474757796,16.035056009242098,14.03965195878717,12.141403951011654,11.304752710917073,11.171560919884625,11.501931214394915,11.47264493900697,11.864177799048218,11.948170724300402,19.679109083862624,14.819156053018476,13.527643825400686,12.128061613824457,11.346737092205355,11.064066431136204,11.560851802266948,11.417152132949917,11.800173207248694,11.871388881334813,19.678087742876137,14.83119166063477,13.615765899444368,12.059974874735488,11.255976243935113,10.93412873239072,11.489255377683923,11.337667743525563,11.549783321401364,11.822689822783284
ball_base_t4,19.468350334397204,14.767551040801601,13.48735568950184,11.744746220019277,11.658786996810694,10.837921620530638,11.258018962871754,11.151319506694863,11.277134997545707,11.524899181685791,19.80103620291092,14.890915724282216,13.671058459352817,12.030344925363595,11.712004162546979,11.22709435147381,11.538369060262502,11.282573918047515,11.288144051460398,11.62558155448505,20.421790796036777,16.945577256601375,15.307400077530467,13.274317380564888,12.663630696660322,12.16678893502123,12.438515142005766,11.948888592427135,11.860997032549072,11.926807097836344,20.245108334520296,16.75627226084854,14.67974223942762,12.510836722518754,12.041307037004904,11.574728135651142,11.933148915613257,11.634409124529492,11.689241266722652,11.766017029135142,19.77394588254801,15.19115902408169,13.798130287864456,11.85852770931076,11.686093275917147,11.017991491318115,11.489218896490064,11.401682145088428,11.483421193916362,11.400629604102344,19.6691963199649,14.890207915832155,13.49644571679321,11.757935298851107,11.42540212123537,11.069846308767575,11.917487135644414,11.468496301896185,11.436343593622167,11.257686735977499,19.770625586557255,14.80658254717491,13.423614827660403,11.64893592922715,11.2771188653412,10.983901050119682,11.919388084913864,11.327710508615445,11.43295631414729,11.091135086006553,19.829536417282167,15.159668424290382,13.684067313883377,11.882031002431324,11.336538925663648,11.042948004543234,11.90810021791663,11.274494428829296,11.242008702081177,11.230836829344472,19.75859010184555,14.964553700347832,13.463598518630059,11.63643561235115,11.302568812741098,11.051474280180708,11.888979357678167,11.19175525234301,10.924226254080972,11.200347818500303,19.767402786734845,14.753104881533389,13.365806698330676,11.693993409882719,11.197915431123112,10.92381202219974,11.846998781189384,11.176050996276972,11.048128027841384,11.19366488914307
ball_base_t5,19.876789262222225,14.969622346926725,13.597750389525318,12.013392596910714,11.953635428473001,11.330755266857253,11.647815338297054,11.30194653336965,11.457469160463921,11.763236283073116,19.761983953352033,14.855697382864422,13.414756881742449,11.947674092883979,11.82879267101259,11.101581419329907,11.39094485120484,11.265646695270513,11.281550639136691,11.734901215206857,20.446576609078946,17.52736754487237,15.857126008556826,13.410152647458528,12.678329496724123,12.328154307226026,12.450729394799925,12.08900624291414,12.146123601448366,12.075204553247309,20.27347324172228,16.008220959685115,14.25528359791724,12.470759685026412,12.06602104481761,11.74443793207813,11.905695028969534,11.535214284404196,11.787214824000579,11.95577076225565,19.776606398093584,14.96136060417088,13.47924645077467,11.792391695126122,11.466166499526556,10.92745082627118,11.518838771134703,11.1389309992957,11.519225295093742,11.873855979375326,19.66964571695675,15.063709841324142,13.409384087808755,11.877621929103759,11.435901564468747,10.809774468439047,11.109575023469938,11.036705029119963,11.53532730205448,11.467799714256358,19.676012999913624,15.374145754348781,13.6192991847922,11.992649635838387,11.438723401506747,10.770232317838767,11.384502048727683,11.085997317691449,11.650097580508278,11.56172794402224,19.686007357175107,15.189672509281323,13.601011604782416,11.928348883722238,11.23230850868594,10.903690782117806,11.345315665196098,11.103316090593909,11.594552612070979,11.584644220849563,19.790027115603653,15.102194995713951,13.454301626195695,11.84888553642454,11.253959504504818,10.891681942026038,11.31773744713444,11.039597581853759,11.486105384120217,11.66887531759563,19.56686888698464,14.748745806676068,13.351561407375549,11.84874693980955,11.229550013164062,10.87700868681598,11.334252437945777,11.03484411632121,11.363442927946785,11.668578746872505
ball_blue_t1,19.529501007081752,14.810440237204254,13.130327388554626,11.791008459846953,11.483530441956864,10.855208023859836,10.976445168400318,11.3070947445951,11.19905335893537,11.016457059945754,19.62892817604104,14.804732401912961,13.270368294983859,11.911190425500362,11.514431353752563,10.904201903519287,11.40535956447439,11.441861469245943,11.214644694776005,11.301306469527379,19.927662306459826,15.166031435321639,13.343118229857613,12.27972462728951,11.828671023105334,11.344946485737193,11.882537591626665,11.69428257982509,11.719588094407973,11.669776417708762,19.85744440907178,15.308367915589733,13.780035308698574,12.402932563376925,12.109581272114418,11.489982791009625,11.91966561306966,11.72659021581802,11.56841838531173,11.523574186806924,19.671790954455776,14.817541186969034,13.70420822577186,11.816380850393827,11.848207010153558,11.088879120591827,11.7578545810943,12.091572982578707,11.885066143773837,11.327856127273515,19.642717805082942,14.807279971447407,13.670101372093086,11.795521936534044,11.638033190057287,10.976217524006305,11.568315164390748,11.686260771410305,11.244966995752964,11.370394828674995,19.470371185543986,14.810231450556554,13.614056659849654,11.59758378240042,11.284613873526647,10.721755301134808,11.31097798191059,11.316168683318159,11.25333459448988,11.151102481997423,19.659091156311145,14.817966040353735,13.529798449802962,11.701480894589933,11.409813431291385,10.845190856092568,11.327564933979765,11.369140818917407,11.320224324777127,11.154006923452217,19.45996940583717,14.687589121791781,13.545542175781838,11.683972621333952,11.33460423125549,10.801912488203968,11.273339955961296,11.436005594314842,11.399205881482922,11.094373324750846,19.534418267671928,14.728095504770176,13.466335999512665,11.701664159682963,11.38050850690259,10.68545312650233,11.236025048555552,11.50473846027761,11.47154038906326,11.211788014878374
ball_blue_t2,19.65926920032747,14.895031827195835,13.41875457552728,11.914726296743067,11.548730226880169,10.863424205465785,11.120653038841967,11.151382075934295,11.249381078245426,11.401957339320058,19.839374678291623,14.745329634315377,13.131566557700555,11.91327047025075,11.626808067639343,11.04377489003462,11.294679479315768,11.407592501671548,11.48702613196333,11.500074568421542,20.016346628735675,15.68193315462307,13.724057468469457,12.43713444265601,12.128290275174905,11.483705021214963,11.926030216653949,11.643157005475954,11.698180877836572,11.453054926644567,20.02982182492086,15.126597343010214,14.033820296059085,12.17229088500216,11.771400458182168,11.385465837673244,11.843638643164871,11.710208945880872,11.682351902708552,11.49143208252346,19.557344633300843,14.81377384429481,13.373511093113805,11.774701570197564,11.473214721092722,10.857305123811239,11.42195342439739,11.455008397189129,11.782382556093841,10.806646605555663,19.583460831331198,14.799982400078003,13.302233046468075,11.778418542541495,11.269114799765688,10.82962656083613,11.589205051900015,11.214372033249498,11.397544778083413,10.95620431130763,19.539159019529933,14.76071408141903,13.313224130613287,11.826630358432306,11.294201883536644,10.911426100261066,11.730997392740717,11.323018900741518,11.507203533918481,11.17065473679327,19.602605968548453,14.68671291598158,13.366549852347783,11.842431136762285,11.377626297887216,10.891780918533248,11.775675442547268,11.257746989121818,11.471880819346831,11.148993277117967,19.548939360674282,14.758719443874636,13.250929443965422,11.814802555179918,11.428114376228189,10.930646501700965,11.692588346087561,11.265293811366218,11.28122559598089,11.176380402019166,19.542072145166447,14.711240792727533,13.22435923426572,11.710875992863834,11.370858708396419,10.866719846525186,11.733223365099597,11.176410109806001,10.917726445270844,11.05773579907572
ball_blue_t3,19.885965750553506,15.085528144569595,13.243852139581373,12.029995210826277,11.654066381197438,11.109743494824444,11.397406710886242,11.651557583100416,11.55091789140179,11.466559230514303,19.781229052361848,14.917274253542324,13.335983346945673,11.972877305976331,11.83145821748553,11.111036952416455,11.547394677597469,11.318689720586695,11.463999287247502,11.61961780621996,19.903854498200648,15.251560563894845,13.505550930276854,12.289878541620311,11.996530875384543,11.28185562458417,11.779084733922526,11.423886385985764,11.410805592862145,11.651842782552961,19.891100190268812,14.952579418270407,13.261016273771723,12.113196068337738,11.825300504300554,11.118384154644755,11.747111304867452,11.461133645727603,11.655519230010327,11.714771769714341,19.714023090252493,14.79774472289202,13.364640632278473,11.914427245630781,11.643222597789928,11.0667284089234,11.537884922359108,11.270767334914812,11.530385639645505,11.567816864528918,19.626820254082176,14.844564692022018,13.428549046525509,11.892197005463471,11.78151836437817,10.953975745430553,11.133275606567155,11.353460306927179,11.511878297015212,11.381712210206887,19.608286616668014,14.730328588393114,13.385815524485714,11.76186836729066,11.403514077170412,10.789768635421863,11.03246283656265,11.174134519699724,11.386827118618882,11.227081178934133,19.718564702591458,14.707480188176435,13.29195639958394,11.736119655088233,11.46407278276188,10.813205820874753,10.987335043850695,11.149461342061812,11.256267852617466,11.289142527504456,19.559066460111083,14.600646300106156,13.205213482750391,11.756807202118933,11.484392775899167,10.65637041866997,10.998967551776191,10.998070140800868,10.815802642568286,11.259599132820679,19.62928536843284,14.576357429242163,13.104393733728251,11.756508938885833,11.469194565152652,10.790950304646442,11.061725522201302,11.012474877927714,10.80992283327657,11.209265967383926
ball_blue_t4,19.714382023507355,14.749184087971017,13.273091799403423,11.943133447103207,11.722245932070146,10.97344464026128,11.135003361756914,11.509985593412921,11.596999198150547,11.768952410454732,19.71149657393777,14.930368368663585,13.571686660731524,12.12391297464233,11.775007632063533,11.186594945812791,11.443805200119337,11.489270008306473,11.425771308788793,11.666653355808712,20.380840187093845,16.031181912139125,14.271027115242296,13.006001770655878,12.677501555872198,11.891224326868949,12.288519826043148,11.983467788117041,11.793680861721892,11.926070647133342,19.80665352196273,15.058472681952738,13.76999534431036,12.171474910482436,11.84736003916726,11.347115224611427,11.941226813708958,11.776853921696361,11.696476247745188,11.673505565594581,19.63981941510775,14.906040862195539,13.480871553449736,11.917877674354843,11.844929837746893,10.98835584933292,11.284938173970728,11.331933432287133,11.598484327280955,11.603110761277632,19.72668219983466,14.922444238476443,13.446513055849747,12.16273809823267,11.679318231956636,11.115962073474337,11.258650523800718,11.249221373635072,11.321370312913258,11.3843008020114,19.801907167494747,15.363644415922023,13.809684465493538,12.711437689292014,12.235472270855139,11.476931325778166,11.416011617400281,11.422729545955692,11.216879667446559,11.391120992337774,19.72764297367292,14.84953568425361,13.250216984014918,11.972247962645884,11.556350593577038,11.014053137367348,11.127915621894227,11.198315950229212,10.821720186305807,11.460466510860982,19.58191799814372,14.728615046500636,13.19160750790118,11.747188683946135,11.45544222684147,10.721701342655106,11.070342966059204,11.139766525662939,10.547771489287435,11.457361572612683,19.70774119081858,14.785424404095409,13.161173291998109,11.66806792759613,11.35913221492534,10.80139147032888,10.97092534031341,11.076792754623229,10.861464127879241,11.280627684384049
ball_blue_t5,19.62615278664844,14.82347598850207,13.342063759650415,11.742592873756417,11.392758564113077,10.828769946614674,10.958935448676764,11.053948906968238,11.20176161256726,11.601629387571656,19.846244965001727,15.106819246142535,13.50170190579415,12.240155567591152,11.763679408515875,11.331904427137944,11.596570036680422,11.3943031327697,11.273939997413965,11.875183299061161,20.164544927193933,16.169425785982046,13.936555881599672,13.411927430916494,12.994276756706787,12.378822811879427,12.462471663100539,12.182560099588208,12.062194228072164,12.001061910300857,19.852178598971665,15.090817160675694,13.416666117448491,12.16407815606215,11.879112232926392,11.474500683663605,11.828600500524459,11.645132658472416,11.453338930251567,11.75313613103241,19.55723793685219,14.666760579243961,13.176519973492889,11.728247642241008,11.387208654924226,10.83829725116948,11.415089738704111,11.154405313672063,11.22184081247332,11.342179201360423,19.58649375459953,14.536778915838958,12.858938155617865,11.750898348223721,11.093680230552659,10.712902558562154,11.044165484212993,11.01257097951819,11.216144542000379,10.926299307380244,19.689360006733352,14.668185056150264,13.026456077532083,11.776056681105839,11.274803826121458,10.757592273909632,10.801320476054958,11.19113147067776,11.478113677796058,11.003886342340046,19.556396275743957,14.634322450482333,13.004507579747909,11.848845912476957,11.384447350736735,10.889172029269655,10.902260781306989,11.172723033870408,11.59104154806205,11.20383997066225,19.56562756548227,14.705422408948778,13.139795282769752,11.841494157490633,11.375508557548347,10.820767459005936,10.79629742496577,11.161847731395449,11.817312781350267,11.12436295390652,19.60234594005298,14.563692129989162,13.150070325985087,11.825908134628781,11.456953592928878,10.685513596417689,10.762724807035475,11.286796697284474,11.80645103827487,11.175373920348695
